id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
36066526,Brooklyn,Bushwick,40.69859,-73.91398,Entire home/apt,250,7,0,1,32
36067108,Manhattan,Lower East Side,40.71968,-73.98453,Private room,120,1,0,1,352
36068351,Bronx,Bronxdale,40.85247,-73.86418,Entire home/apt,60,4,2,1,194
36069295,Queens,Astoria,40.76621,-73.92274,Private room,100,2,0,2,357
36069466,Manhattan,Little Italy,40.71878,-73.99808,Entire home/apt,202,1,0,1,23
36069486,Manhattan,Harlem,40.80199,-73.95779,Private room,90,2,1,3,46
36070717,Manhattan,Lower East Side,40.72285,-73.98895,Private room,75,3,0,1,21
36071215,Brooklyn,Williamsburg,40.71483,-73.95243,Entire home/apt,110,5,0,1,303
36071685,Brooklyn,Flatbush,40.65205,-73.96311,Private room,50,1,0,1,265
36071960,Bronx,Pelham Gardens,40.86143,-73.84573,Entire home/apt,79,2,1,2,354
36072301,Brooklyn,Williamsburg,40.71814,-73.95041,Private room,109,1,0,3,304
36072357,Brooklyn,Bedford-Stuyvesant,40.68323,-73.94694,Private room,170,2,0,1,164
36073384,Manhattan,Harlem,40.82682,-73.95157,Private room,70,2,0,2,312
36073776,Brooklyn,Cypress Hills,40.67877,-73.86722,Private room,68,2,0,2,315
36074198,Manhattan,SoHo,40.7206,-74.00023,Entire home/apt,1308,2,0,1,179
36074873,Manhattan,Two Bridges,40.71155,-73.99712,Private room,70,3,0,1,62
36075020,Manhattan,Harlem,40.8233,-73.95122,Entire home/apt,125,3,0,2,326
36075404,Manhattan,East Harlem,40.7982,-73.94422,Shared room,65,1,2,2,170
36075606,Manhattan,Financial District,40.70411,-74.00909,Entire home/apt,255,1,0,1,9
36076098,Manhattan,Harlem,40.80446,-73.9455,Entire home/apt,320,1,0,1,322
36076181,Queens,Woodhaven,40.69855,-73.85279,Private room,130,1,0,1,89
36076335,Queens,Long Island City,40.75258,-73.93475,Private room,119,1,0,8,333
36076338,Brooklyn,Borough Park,40.64018,-73.99157,Private room,50,2,1,1,25
36076577,Manhattan,Upper East Side,40.76943,-73.95608,Entire home/apt,165,1,1,1,5
36076594,Brooklyn,Greenpoint,40.72923,-73.95693,Private room,75,2,0,1,73
36076758,Manhattan,Washington Heights,40.84638,-73.93846,Private room,46,2,0,1,121
36076807,Manhattan,Hell's Kitchen,40.76725,-73.98669,Shared room,70,1,3,6,24
36077160,Queens,Astoria,40.77472,-73.92825,Private room,75,3,0,1,43
36077537,Manhattan,Hell's Kitchen,40.76843,-73.9894,Private room,147,2,1,1,27
36077664,Manhattan,Upper East Side,40.77324,-73.95969,Shared room,69,1,0,1,164
36077745,Brooklyn,Williamsburg,40.71527,-73.93852,Entire home/apt,299,3,2,1,178
36078121,Manhattan,Lower East Side,40.71755,-73.98967,Entire home/apt,164,1,1,1,163
36078765,Brooklyn,Bushwick,40.69069,-73.90836,Private room,55,3,0,2,23
36078798,Brooklyn,Greenpoint,40.73395,-73.9538,Private room,85,1,0,1,341
36078939,Brooklyn,Bushwick,40.69324,-73.9094,Private room,37,29,0,1,340
36079246,Brooklyn,Bedford-Stuyvesant,40.69198,-73.96008,Entire home/apt,95,2,0,1,5
36080023,Bronx,Claremont Village,40.84218,-73.90969,Entire home/apt,390,2,0,2,348
36080238,Brooklyn,East New York,40.67451,-73.88806,Entire home/apt,100,3,0,2,112
36081181,Manhattan,Murray Hill,40.74605,-73.9773,Private room,80,1,1,1,2
36081186,Manhattan,Murray Hill,40.74666,-73.97358,Entire home/apt,185,1,0,1,192
36082032,Brooklyn,Bushwick,40.69845,-73.93591,Entire home/apt,148,1,0,2,349
36082127,Manhattan,East Harlem,40.79446,-73.94455,Entire home/apt,170,1,1,1,20
36082371,Manhattan,East Village,40.73034,-73.98725,Entire home/apt,197,1,0,1,33
36082721,Queens,Jamaica,40.68588,-73.77823,Private room,69,3,0,2,365
36083269,Brooklyn,Crown Heights,40.67497,-73.94973,Entire home/apt,97,1,0,1,63
36085870,Bronx,Claremont Village,40.84037,-73.8998,Private room,122,1,0,2,166
36087720,Manhattan,Hell's Kitchen,40.76437,-73.99044,Entire home/apt,560,1,0,1,32
36087897,Manhattan,Harlem,40.80618,-73.94587,Entire home/apt,315,1,0,1,5
36088017,Manhattan,Harlem,40.80629,-73.95001,Entire home/apt,222,6,0,1,18
36095313,Manhattan,Kips Bay,40.74413,-73.97993,Private room,90,2,0,1,17
36095625,Manhattan,Stuyvesant Town,40.73143,-73.97549,Shared room,56,1,0,1,3
36097705,Staten Island,Grymes Hill,40.61674,-74.10169,Entire home/apt,175,1,0,1,350
36097970,Manhattan,Chelsea,40.7469,-73.99038,Entire home/apt,350,3,3,1,345
36099118,Manhattan,Upper West Side,40.77574,-73.98917,Entire home/apt,583,30,0,6,343
36099301,Manhattan,Greenwich Village,40.72897,-74.00167,Entire home/apt,200,30,0,1,363
36100102,Manhattan,East Harlem,40.80605,-73.94208,Entire home/apt,175,1,1,1,307
36100457,Brooklyn,Bushwick,40.69485,-73.92759,Private room,69,1,1,6,103
36100744,Queens,Glendale,40.69784,-73.89427,Entire home/apt,125,7,0,1,39
36100855,Brooklyn,Crown Heights,40.6756,-73.95644,Entire home/apt,85,4,0,1,50
36100930,Brooklyn,Boerum Hill,40.686,-73.98794,Entire home/apt,190,1,0,1,148
36101190,Queens,Flushing,40.75406,-73.80613,Shared room,25,1,1,3,86
36101396,Queens,Laurelton,40.66992,-73.74518,Private room,34,1,3,1,70
36102578,Brooklyn,Cypress Hills,40.67814,-73.89286,Entire home/apt,150,1,0,1,9
36102590,Queens,Flushing,40.75181,-73.81356,Private room,55,1,0,7,79
36103059,Queens,Flushing,40.76393,-73.80895,Private room,42,1,0,7,4
36103759,Manhattan,Upper East Side,40.76059,-73.9616,Shared room,209,3,0,1,30
36104174,Manhattan,Midtown,40.7572,-73.96464,Entire home/apt,179,30,0,1,242
36104262,Manhattan,Greenwich Village,40.72785,-74.00145,Entire home/apt,300,4,0,1,336
36105607,Manhattan,Kips Bay,40.73835,-73.98121,Private room,150,2,0,1,31
36105765,Manhattan,East Harlem,40.8019,-73.93829,Entire home/apt,100,14,0,1,52
36105777,Brooklyn,Bushwick,40.6949,-73.90954,Private room,45,1,1,1,30
36106800,Manhattan,Greenwich Village,40.73486,-73.99843,Entire home/apt,350,1,0,1,363
36106887,Manhattan,Upper West Side,40.78627,-73.97995,Entire home/apt,149,1,1,1,189
36107133,Manhattan,Greenwich Village,40.728,-74.00032,Private room,99,1,0,10,226
36107361,Queens,Astoria,40.76686,-73.9239,Private room,100,30,0,1,328
36107501,Brooklyn,Bushwick,40.69617,-73.92588,Shared room,39,1,0,6,28
36107803,Brooklyn,Park Slope,40.67918,-73.97659,Private room,49,24,0,1,44
36108523,Manhattan,Hell's Kitchen,40.75957,-73.99535,Private room,129,3,0,1,5
36108534,Manhattan,Upper West Side,40.78935,-73.97389,Entire home/apt,180,30,0,9,311
36108714,Brooklyn,Williamsburg,40.72045,-73.96313,Entire home/apt,150,90,0,1,91
36108811,Bronx,Parkchester,40.8349,-73.85259,Private room,40,3,1,1,68
36108975,Manhattan,SoHo,40.72427,-73.99849,Entire home/apt,89,1,0,8,71
36109087,Manhattan,Chelsea,40.75073,-73.99549,Private room,300,1,0,1,365
36109132,Queens,Sunnyside,40.74608,-73.92179,Private room,59,7,0,1,0
36109290,Manhattan,West Village,40.73635,-74.00223,Entire home/apt,89,1,0,8,72
36109452,Manhattan,West Village,40.73295,-74.00365,Entire home/apt,89,1,0,8,72
36109625,Queens,Astoria,40.76769,-73.91994,Entire home/apt,99,2,0,1,94
36109658,Brooklyn,Gravesend,40.60829,-73.97009,Entire home/apt,150,3,0,1,172
36109691,Bronx,North Riverdale,40.90527,-73.89707,Entire home/apt,150,30,0,1,89
36109805,Manhattan,Upper West Side,40.79098,-73.97384,Entire home/apt,150,30,0,9,343
36112291,Brooklyn,Bushwick,40.69191,-73.90807,Private room,80,3,0,2,13
36112415,Brooklyn,Fort Greene,40.69101,-73.97197,Entire home/apt,250,2,0,1,46
36112469,Manhattan,Chelsea,40.75095,-73.99542,Entire home/apt,185,3,1,1,7
36112665,Manhattan,Hell's Kitchen,40.75871,-73.99659,Entire home/apt,250,1,0,1,8
36112704,Brooklyn,Prospect-Lefferts Gardens,40.65633,-73.95722,Entire home/apt,145,4,0,1,41
36112923,Manhattan,Upper West Side,40.77568,-73.98019,Entire home/apt,170,4,0,1,30
36113110,Brooklyn,Bedford-Stuyvesant,40.6924,-73.95927,Private room,51,1,2,1,23
36113226,Brooklyn,Williamsburg,40.71268,-73.95855,Private room,90,2,0,1,347
36113257,Manhattan,Washington Heights,40.85269,-73.93616,Private room,80,1,1,1,68
36113332,Brooklyn,Midwood,40.62486,-73.95458,Private room,80,1,0,3,330
36113697,Manhattan,Harlem,40.80624,-73.9502,Private room,90,1,1,3,179
36114015,Brooklyn,Williamsburg,40.70982,-73.95831,Private room,55,1,0,1,2
36114202,Manhattan,Harlem,40.80079,-73.95783,Private room,85,2,0,3,11
36114258,Manhattan,Chelsea,40.75223,-74.00816,Entire home/apt,300,2,0,1,168
36114840,Manhattan,Chelsea,40.75218,-74.00241,Entire home/apt,550,4,0,1,34
36115183,Bronx,Pelham Bay,40.85234,-73.82969,Entire home/apt,55,7,0,1,179
36115258,Brooklyn,Williamsburg,40.70612,-73.95549,Entire home/apt,99,1,0,1,297
36115461,Brooklyn,Bedford-Stuyvesant,40.6887,-73.93982,Private room,50,1,1,1,27
36116045,Manhattan,Washington Heights,40.84773,-73.94015,Private room,60,2,0,1,343
36116336,Manhattan,Upper East Side,40.78269,-73.95452,Private room,85,2,0,1,30
36116772,Brooklyn,Borough Park,40.64531,-73.99757,Private room,45,2,0,3,139
36117025,Manhattan,SoHo,40.72552,-74.00101,Entire home/apt,240,2,0,1,90
36117267,Queens,Richmond Hill,40.68978,-73.81468,Entire home/apt,150,3,0,1,179
36117552,Manhattan,West Village,40.73564,-74.00997,Entire home/apt,229,2,0,1,10
36117652,Manhattan,Upper East Side,40.77247,-73.95792,Entire home/apt,200,2,0,1,47
36118677,Brooklyn,Williamsburg,40.71731,-73.94907,Private room,135,1,2,3,353
36118872,Manhattan,Harlem,40.81851,-73.9567,Shared room,75,1,0,2,34
36120293,Queens,Elmhurst,40.7479,-73.87496,Private room,115,1,0,2,170
36120857,Brooklyn,Williamsburg,40.71632,-73.94295,Entire home/apt,595,2,0,3,340
36127750,Queens,Jamaica Estates,40.71572,-73.78204,Entire home/apt,280,1,0,1,330
36128584,Manhattan,SoHo,40.72548,-74.0021,Private room,200,1,1,1,203
36129014,Brooklyn,Crown Heights,40.67333,-73.91614,Private room,150,1,0,1,177
36129923,Brooklyn,Crown Heights,40.67122,-73.94093,Private room,75,2,2,1,89
36130876,Manhattan,Hell's Kitchen,40.75584,-73.99304,Entire home/apt,175,1,0,2,270
36130946,Brooklyn,Sunset Park,40.64534,-74.01992,Entire home/apt,200,2,0,1,322
36131210,Queens,Long Island City,40.74812,-73.93875,Entire home/apt,180,1,1,1,334
36131784,Brooklyn,Prospect Heights,40.68077,-73.97489,Entire home/apt,250,1,0,2,175
36133191,Brooklyn,Bushwick,40.70795,-73.92039,Entire home/apt,250,1,0,1,188
36133997,Manhattan,Greenwich Village,40.72968,-74.00195,Entire home/apt,157,3,1,1,169
36134580,Manhattan,Lower East Side,40.71989,-73.98459,Entire home/apt,198,3,0,1,5
36134670,Manhattan,Harlem,40.82601,-73.93795,Private room,60,3,0,1,229
36135376,Queens,Elmhurst,40.746,-73.87506,Private room,78,14,0,1,0
36136048,Manhattan,Lower East Side,40.71877,-73.99055,Entire home/apt,320,4,0,1,160
36136548,Queens,Richmond Hill,40.6984,-73.84921,Private room,50,1,0,1,308
36137064,Manhattan,Hell's Kitchen,40.76116,-73.99031,Entire home/apt,250,3,0,1,259
36137531,Manhattan,Stuyvesant Town,40.73549,-73.97707,Entire home/apt,250,20,0,1,30
36137613,Brooklyn,Bedford-Stuyvesant,40.68605,-73.92436,Entire home/apt,110,2,0,1,182
36137740,Manhattan,Kips Bay,40.74133,-73.97706,Entire home/apt,130,30,1,1,54
36138394,Brooklyn,Bedford-Stuyvesant,40.68444,-73.95547,Private room,35,30,0,1,43
36138789,Manhattan,East Harlem,40.78774,-73.94627,Private room,73,180,0,1,0
36139701,Manhattan,Hell's Kitchen,40.76658,-73.98566,Shared room,69,1,0,6,23
36139806,Queens,Jackson Heights,40.75077,-73.8702,Entire home/apt,67,2,0,3,134
36139906,Manhattan,Washington Heights,40.85453,-73.93562,Entire home/apt,300,4,0,1,319
36139954,Manhattan,Hell's Kitchen,40.76802,-73.98721,Shared room,69,1,1,6,24
36139960,Manhattan,Hell's Kitchen,40.76054,-73.99936,Private room,150,2,0,1,11
36140236,Manhattan,Hell's Kitchen,40.7664,-73.98586,Shared room,69,1,1,6,24
36140542,Brooklyn,Flatbush,40.646,-73.95455,Private room,85,7,0,2,176
36140620,Manhattan,Hell's Kitchen,40.76824,-73.98538,Shared room,69,1,0,6,19
36140801,Manhattan,Hell's Kitchen,40.76759,-73.98697,Shared room,69,1,1,6,24
36141106,Queens,Springfield Gardens,40.67136,-73.76248,Entire home/apt,95,2,0,1,81
36142215,Brooklyn,Kensington,40.63676,-73.97448,Private room,54,7,0,2,225
36142219,Manhattan,Upper East Side,40.77352,-73.94693,Entire home/apt,150,30,0,1,66
36142241,Brooklyn,Bushwick,40.6938,-73.9091,Private room,39,15,0,1,354
36142296,Brooklyn,Bushwick,40.70269,-73.92833,Private room,45,7,0,1,10
36142537,Manhattan,Harlem,40.81427,-73.95141,Entire home/apt,150,2,0,1,40
36142853,Brooklyn,Greenpoint,40.73201,-73.95299,Private room,85,1,0,2,83
36143087,Brooklyn,Williamsburg,40.7154,-73.95438,Private room,70,5,1,1,7
36143214,Queens,Rockaway Beach,40.59087,-73.81143,Entire home/apt,139,1,0,3,166
36144863,Brooklyn,Williamsburg,40.71413,-73.95685,Entire home/apt,250,5,0,1,209
36144903,Manhattan,Harlem,40.81121,-73.94124,Entire home/apt,132,2,0,1,199
36144933,Manhattan,Washington Heights,40.84366,-73.94018,Entire home/apt,195,5,0,1,270
36145134,Manhattan,Tribeca,40.71888,-74.00431,Private room,500,5,0,1,252
36145317,Queens,Rockaway Beach,40.58947,-73.81435,Entire home/apt,150,1,5,1,79
36145564,Bronx,Kingsbridge,40.87997,-73.90135,Private room,100,1,0,1,115
36145727,Queens,Woodhaven,40.69658,-73.85615,Private room,50,1,2,1,359
36146653,Brooklyn,Bushwick,40.70567,-73.92359,Private room,70,2,0,1,5
36146672,Manhattan,Hell's Kitchen,40.76687,-73.98644,Private room,561,1,0,1,364
36146761,Queens,Ditmars Steinway,40.77333,-73.9071,Entire home/apt,200,4,0,1,117
36147589,Queens,Sunnyside,40.73769,-73.92441,Private room,60,28,0,1,330
36147750,Manhattan,Hell's Kitchen,40.76141,-73.99213,Entire home/apt,209,1,1,2,32
36148359,Queens,Ridgewood,40.70657,-73.90448,Entire home/apt,55,20,0,1,28
36148417,Queens,Rockaway Beach,40.58681,-73.8128,Entire home/apt,159,1,0,4,166
36148509,Manhattan,East Village,40.72595,-73.98971,Entire home/apt,220,15,0,1,61
36148594,Brooklyn,Crown Heights,40.67331,-73.93212,Private room,115,1,0,1,58
36148925,Brooklyn,Fort Greene,40.6853,-73.9722,Entire home/apt,220,2,0,1,3
36149019,Queens,Hollis,40.71309,-73.77171,Entire home/apt,99,1,0,1,139
36149148,Brooklyn,Bushwick,40.68936,-73.90879,Private room,75,1,0,1,175
36149281,Manhattan,SoHo,40.72403,-73.997,Entire home/apt,250,2,0,1,247
36149658,Brooklyn,Bedford-Stuyvesant,40.68795,-73.9374,Private room,65,1,1,1,335
36149911,Manhattan,Financial District,40.704,-74.00646,Private room,90,24,0,1,362
36150121,Manhattan,East Village,40.72833,-73.98482,Entire home/apt,250,3,0,1,220
36150599,Brooklyn,Prospect Heights,40.68017,-73.97352,Entire home/apt,250,1,0,2,158
36151001,Brooklyn,Crown Heights,40.66997,-73.92696,Private room,38,2,0,1,179
36151482,Queens,East Elmhurst,40.75899,-73.85605,Private room,65,2,0,1,176
36151576,Manhattan,Hell's Kitchen,40.76062,-73.99349,Entire home/apt,209,1,0,2,112
36152646,Brooklyn,East Flatbush,40.64431,-73.94867,Entire home/apt,200,3,1,4,357
36152878,Manhattan,Hell's Kitchen,40.75402,-73.99318,Entire home/apt,75,1,4,1,98
36153727,Queens,Ridgewood,40.70062,-73.90796,Shared room,35,1,0,1,72
36154148,Staten Island,Bull's Head,40.59436,-74.16345,Private room,50,30,0,3,179
36154590,Staten Island,Bull's Head,40.59475,-74.1637,Private room,50,30,0,3,364
36163803,Queens,Long Island City,40.74693,-73.94175,Entire home/apt,150,5,0,1,15
36164019,Brooklyn,Prospect-Lefferts Gardens,40.65694,-73.95374,Private room,33,7,0,1,159
36164059,Brooklyn,Crown Heights,40.66929,-73.96222,Private room,46,2,0,1,136
36164533,Brooklyn,Williamsburg,40.70671,-73.95076,Private room,65,7,0,1,210
36166946,Manhattan,East Harlem,40.80208,-73.94415,Entire home/apt,250,17,0,1,46
36168631,Manhattan,Harlem,40.80637,-73.94282,Entire home/apt,100,2,0,1,11
36168735,Manhattan,East Village,40.72567,-73.98635,Entire home/apt,225,3,0,1,231
36168746,Brooklyn,Sheepshead Bay,40.58713,-73.95349,Private room,89,2,0,1,59
36169764,Manhattan,Hell's Kitchen,40.76066,-73.99011,Entire home/apt,134,1,0,1,0
36169832,Manhattan,Harlem,40.81922,-73.95287,Private room,50,7,0,2,53
36170293,Manhattan,Harlem,40.82808,-73.94126,Private room,45,3,0,1,10
36170749,Queens,East Elmhurst,40.75815,-73.88323,Private room,55,1,2,3,358
36172164,Manhattan,East Harlem,40.78586,-73.94475,Entire home/apt,199,3,3,1,349
36172246,Queens,Arverne,40.59389,-73.7906,Entire home/apt,90,1,0,1,39
36172249,Manhattan,Chinatown,40.71368,-73.99635,Private room,98,1,0,4,87
36172519,Manhattan,Washington Heights,40.85488,-73.93194,Entire home/apt,125,2,0,1,2
36172912,Manhattan,Lower East Side,40.72007,-73.98873,Entire home/apt,179,10,0,1,313
36174744,Manhattan,Lower East Side,40.71752,-73.99147,Private room,260,2,0,1,23
36175342,Brooklyn,Sunset Park,40.66294,-73.99146,Entire home/apt,250,3,0,1,85
36175552,Manhattan,Upper West Side,40.78331,-73.9747,Entire home/apt,115,30,0,1,103
36175721,Queens,Rockaway Beach,40.58967,-73.81351,Entire home/apt,129,1,0,3,172
36176125,Queens,Jamaica,40.67606,-73.78288,Entire home/apt,250,1,0,4,90
36176586,Queens,Elmhurst,40.7348,-73.86906,Entire home/apt,199,2,0,1,157
36176688,Manhattan,Washington Heights,40.85342,-73.93714,Entire home/apt,99,3,0,1,34
36176909,Manhattan,Gramercy,40.73275,-73.98242,Entire home/apt,125,30,0,1,119
36177135,Queens,Rockaway Beach,40.58818,-73.81302,Entire home/apt,139,1,1,4,171
36177241,Bronx,City Island,40.84443,-73.78497,Entire home/apt,1000,1,0,4,90
36177711,Brooklyn,Bushwick,40.6986,-73.91914,Private room,95,2,1,2,65
36177747,Brooklyn,Flatbush,40.65296,-73.95724,Entire home/apt,90,4,1,1,14
36178444,Manhattan,Morningside Heights,40.80739,-73.96068,Entire home/apt,150,2,0,1,33
36178893,Manhattan,East Village,40.73061,-73.98409,Entire home/apt,215,2,0,1,109
36180341,Manhattan,Upper West Side,40.76836,-73.98419,Entire home/apt,245,1,0,1,287
36180667,Manhattan,Harlem,40.81795,-73.94099,Private room,100,2,0,1,15
36180945,Manhattan,Chinatown,40.71387,-73.99427,Entire home/apt,155,5,0,1,165
36181000,Brooklyn,Clinton Hill,40.6898,-73.96731,Entire home/apt,122,4,1,1,31
36181391,Brooklyn,Borough Park,40.64493,-73.99597,Shared room,35,1,0,4,362
36182083,Brooklyn,Bushwick,40.69206,-73.92282,Entire home/apt,80,1,0,2,13
36182136,Queens,Edgemere,40.59309,-73.77958,Private room,65,1,2,1,363
36182317,Brooklyn,Borough Park,40.6466,-73.99751,Private room,45,1,0,3,151
36182715,Brooklyn,Borough Park,40.64452,-73.99699,Private room,45,1,0,3,179
36182794,Manhattan,Hell's Kitchen,40.75732,-73.99312,Entire home/apt,229,2,0,2,335
36182819,Queens,Long Island City,40.74717,-73.94254,Entire home/apt,200,1,0,7,5
36183003,Manhattan,East Harlem,40.80128,-73.93991,Private room,78,1,0,2,13
36185385,Brooklyn,Bushwick,40.69953,-73.92154,Entire home/apt,110,1,1,2,353
36186519,Brooklyn,Bushwick,40.69987,-73.92203,Entire home/apt,135,1,0,2,331
36186719,Manhattan,Chelsea,40.74531,-73.99454,Private room,999,30,0,1,270
36188287,Brooklyn,Fort Greene,40.68781,-73.98012,Shared room,200,1,0,1,9
36188485,Brooklyn,Williamsburg,40.70957,-73.94995,Entire home/apt,50,28,0,1,274
36189195,Manhattan,Hell's Kitchen,40.75533,-73.99866,Entire home/apt,2999,30,0,1,222
36189257,Manhattan,Upper East Side,40.78132,-73.95262,Entire home/apt,1999,30,0,1,270
36196038,Manhattan,Upper West Side,40.7988,-73.97277,Private room,200,3,0,1,114
36197063,Queens,Forest Hills,40.71716,-73.83452,Private room,50,4,0,5,55
36198430,Manhattan,Upper West Side,40.77649,-73.988,Private room,195,1,1,1,36
36198599,Manhattan,Lower East Side,40.71197,-73.99019,Private room,70,1,1,1,50
36199090,Bronx,City Island,40.84295,-73.78433,Entire home/apt,600,1,0,4,44
36199092,Brooklyn,Bushwick,40.701,-73.9243,Entire home/apt,150,2,0,2,331
36199363,Bronx,Olinville,40.88116,-73.86547,Shared room,25,90,0,1,190
36200103,Manhattan,Midtown,40.76358,-73.97825,Entire home/apt,180,1,0,1,57
36200256,Brooklyn,Boerum Hill,40.68784,-73.98579,Private room,80,20,0,1,40
36200527,Brooklyn,Bedford-Stuyvesant,40.69265,-73.93201,Private room,35,9,0,1,179
36200778,Brooklyn,Bushwick,40.69048,-73.92258,Private room,55,1,0,2,276
36201203,Manhattan,Upper West Side,40.77883,-73.98146,Entire home/apt,162,2,0,1,12
36201233,Brooklyn,Bedford-Stuyvesant,40.69361,-73.94089,Private room,95,2,0,2,47
36201685,Manhattan,Upper East Side,40.77365,-73.94961,Private room,80,1,0,1,56
36201798,Queens,Maspeth,40.73455,-73.88899,Private room,50,1,0,3,73
36202006,Staten Island,Concord,40.6011,-74.0783,Shared room,30,2,0,4,82
36202550,Manhattan,Upper West Side,40.80064,-73.96778,Entire home/apt,250,14,0,1,34
36203757,Brooklyn,Bay Ridge,40.6327,-74.03145,Entire home/apt,125,5,0,1,15
36203812,Manhattan,Midtown,40.74422,-73.98172,Entire home/apt,190,5,0,1,10
36204103,Brooklyn,Cobble Hill,40.68719,-73.99515,Private room,70,60,0,1,156
